"dateUTC","dateLocal","parameter","location","locationURL","value","unit","city","country","latitude","longitude"
2015-07-08 10:30:00,2015-07-08 16:00:00,"pm25","Anand Vihar","Anand+Vihar",34,"µg/m³","Delhi","IN",NA,NA
2015-07-08 11:10:00,2015-07-08 16:40:00,"pm25","Anand Vihar","Anand+Vihar",34,"µg/m³","Delhi","IN",NA,NA
2015-07-08 11:30:00,2015-07-08 17:00:00,"pm25","Anand Vihar","Anand+Vihar",114,"µg/m³","Delhi","IN",NA,NA
2015-07-08 12:10:00,2015-07-08 17:40:00,"pm25","Anand Vihar","Anand+Vihar",114,"µg/m³","Delhi","IN",NA,NA
2015-07-08 13:10:00,2015-07-08 18:40:00,"pm25","Anand Vihar","Anand+Vihar",7,"µg/m³","Delhi","IN",NA,NA
2015-07-08 13:30:00,2015-07-08 19:00:00,"pm25","Anand Vihar","Anand+Vihar",89,"µg/m³","Delhi","IN",NA,NA
2015-07-08 14:10:00,2015-07-08 19:40:00,"pm25","Anand Vihar","Anand+Vihar",89,"µg/m³","Delhi","IN",NA,NA
2015-07-08 14:30:00,2015-07-08 20:00:00,"pm25","Anand Vihar","Anand+Vihar",152,"µg/m³","Delhi","IN",NA,NA
2015-07-08 15:10:00,2015-07-08 20:40:00,"pm25","Anand Vihar","Anand+Vihar",152,"µg/m³","Delhi","IN",NA,NA
2015-07-08 15:30:00,2015-07-08 21:00:00,"pm25","Anand Vihar","Anand+Vihar",34,"µg/m³","Delhi","IN",NA,NA
2015-07-08 16:10:00,2015-07-08 21:40:00,"pm25","Anand Vihar","Anand+Vihar",34,"µg/m³","Delhi","IN",NA,NA
2015-07-08 16:30:00,2015-07-08 22:00:00,"pm25","Anand Vihar","Anand+Vihar",63,"µg/m³","Delhi","IN",NA,NA
2015-07-08 17:10:00,2015-07-08 22:40:00,"pm25","Anand Vihar","Anand+Vihar",63,"µg/m³","Delhi","IN",NA,NA
2015-07-08 17:30:00,2015-07-08 23:00:00,"pm25","Anand Vihar","Anand+Vihar",59,"µg/m³","Delhi","IN",NA,NA
2015-07-08 18:10:00,2015-07-08 23:40:00,"pm25","Anand Vihar","Anand+Vihar",59,"µg/m³","Delhi","IN",NA,NA
2015-07-08 18:30:00,2015-07-09 00:00:00,"pm25","Anand Vihar","Anand+Vihar",50,"µg/m³","Delhi","IN",NA,NA
2015-07-08 19:30:00,2015-07-09 01:00:00,"pm25","Anand Vihar","Anand+Vihar",50,"µg/m³","Delhi","IN",NA,NA
2015-07-08 23:30:00,2015-07-09 05:00:00,"pm25","Anand Vihar","Anand+Vihar",25,"µg/m³","Delhi","IN",NA,NA
2015-07-09 01:10:00,2015-07-09 06:40:00,"pm25","Anand Vihar","Anand+Vihar",18,"µg/m³","Delhi","IN",NA,NA
2015-07-09 01:30:00,2015-07-09 07:00:00,"pm25","Anand Vihar","Anand+Vihar",91,"µg/m³","Delhi","IN",NA,NA
2015-07-09 02:10:00,2015-07-09 07:40:00,"pm25","Anand Vihar","Anand+Vihar",91,"µg/m³","Delhi","IN",NA,NA
2015-07-09 02:30:00,2015-07-09 08:00:00,"pm25","Anand Vihar","Anand+Vihar",31,"µg/m³","Delhi","IN",NA,NA
2015-07-09 03:10:00,2015-07-09 08:40:00,"pm25","Anand Vihar","Anand+Vihar",31,"µg/m³","Delhi","IN",NA,NA
2015-07-09 03:30:00,2015-07-09 09:00:00,"pm25","Anand Vihar","Anand+Vihar",22,"µg/m³","Delhi","IN",NA,NA
2015-07-09 04:10:00,2015-07-09 09:40:00,"pm25","Anand Vihar","Anand+Vihar",22,"µg/m³","Delhi","IN",NA,NA
2015-07-09 04:30:00,2015-07-09 10:00:00,"pm25","Anand Vihar","Anand+Vihar",38,"µg/m³","Delhi","IN",NA,NA
2015-07-09 05:10:00,2015-07-09 10:40:00,"pm25","Anand Vihar","Anand+Vihar",38,"µg/m³","Delhi","IN",NA,NA
2015-07-09 05:30:00,2015-07-09 11:00:00,"pm25","Anand Vihar","Anand+Vihar",108,"µg/m³","Delhi","IN",NA,NA
2015-07-09 06:10:00,2015-07-09 11:40:00,"pm25","Anand Vihar","Anand+Vihar",108,"µg/m³","Delhi","IN",NA,NA
2015-07-09 06:30:00,2015-07-09 12:00:00,"pm25","Anand Vihar","Anand+Vihar",42,"µg/m³","Delhi","IN",NA,NA
2015-07-09 07:10:00,2015-07-09 12:40:00,"pm25","Anand Vihar","Anand+Vihar",42,"µg/m³","Delhi","IN",NA,NA
2015-07-09 07:30:00,2015-07-09 13:00:00,"pm25","Anand Vihar","Anand+Vihar",83,"µg/m³","Delhi","IN",NA,NA
2015-07-09 08:10:00,2015-07-09 13:40:00,"pm25","Anand Vihar","Anand+Vihar",83,"µg/m³","Delhi","IN",NA,NA
2015-07-09 08:30:00,2015-07-09 14:00:00,"pm25","Anand Vihar","Anand+Vihar",74,"µg/m³","Delhi","IN",NA,NA
2015-07-09 09:10:00,2015-07-09 14:40:00,"pm25","Anand Vihar","Anand+Vihar",74,"µg/m³","Delhi","IN",NA,NA
2015-07-09 09:30:00,2015-07-09 15:00:00,"pm25","Anand Vihar","Anand+Vihar",42,"µg/m³","Delhi","IN",NA,NA
2015-07-09 10:00:00,2015-07-09 15:30:00,"pm25","Anand Vihar","Anand+Vihar",42,"µg/m³","Delhi","IN",NA,NA
2015-07-09 10:10:00,2015-07-09 15:40:00,"pm25","Anand Vihar","Anand+Vihar",42,"µg/m³","Delhi","IN",NA,NA
2015-07-09 10:30:00,2015-07-09 16:00:00,"pm25","Anand Vihar","Anand+Vihar",56,"µg/m³","Delhi","IN",NA,NA
2015-07-09 11:00:00,2015-07-09 16:30:00,"pm25","Anand Vihar","Anand+Vihar",56,"µg/m³","Delhi","IN",NA,NA
2015-07-09 11:50:00,2015-07-09 17:20:00,"pm25","Anand Vihar","Anand+Vihar",46,"µg/m³","Delhi","IN",NA,NA
2015-07-09 12:30:00,2015-07-09 18:00:00,"pm25","Anand Vihar","Anand+Vihar",52,"µg/m³","Delhi","IN",NA,NA
2015-07-09 13:10:00,2015-07-09 18:40:00,"pm25","Anand Vihar","Anand+Vihar",52,"µg/m³","Delhi","IN",NA,NA
2015-07-09 13:30:00,2015-07-09 19:00:00,"pm25","Anand Vihar","Anand+Vihar",140,"µg/m³","Delhi","IN",NA,NA
2015-07-09 14:10:00,2015-07-09 19:40:00,"pm25","Anand Vihar","Anand+Vihar",140,"µg/m³","Delhi","IN",NA,NA
2015-07-09 14:30:00,2015-07-09 20:00:00,"pm25","Anand Vihar","Anand+Vihar",85,"µg/m³","Delhi","IN",NA,NA
2015-07-09 15:10:00,2015-07-09 20:40:00,"pm25","Anand Vihar","Anand+Vihar",85,"µg/m³","Delhi","IN",NA,NA
2015-07-09 15:30:00,2015-07-09 21:00:00,"pm25","Anand Vihar","Anand+Vihar",77,"µg/m³","Delhi","IN",NA,NA
2015-07-09 16:10:00,2015-07-09 21:40:00,"pm25","Anand Vihar","Anand+Vihar",77,"µg/m³","Delhi","IN",NA,NA
2015-07-09 16:30:00,2015-07-09 22:00:00,"pm25","Anand Vihar","Anand+Vihar",108,"µg/m³","Delhi","IN",NA,NA
2015-07-09 17:10:00,2015-07-09 22:40:00,"pm25","Anand Vihar","Anand+Vihar",108,"µg/m³","Delhi","IN",NA,NA
2015-07-09 17:30:00,2015-07-09 23:00:00,"pm25","Anand Vihar","Anand+Vihar",87,"µg/m³","Delhi","IN",NA,NA
2015-07-09 18:10:00,2015-07-09 23:40:00,"pm25","Anand Vihar","Anand+Vihar",87,"µg/m³","Delhi","IN",NA,NA
2015-07-09 18:30:00,2015-07-10 00:00:00,"pm25","Anand Vihar","Anand+Vihar",67,"µg/m³","Delhi","IN",NA,NA
2015-07-09 19:10:00,2015-07-10 00:40:00,"pm25","Anand Vihar","Anand+Vihar",67,"µg/m³","Delhi","IN",NA,NA
2015-07-09 19:30:00,2015-07-10 01:00:00,"pm25","Anand Vihar","Anand+Vihar",90,"µg/m³","Delhi","IN",NA,NA
2015-07-09 20:30:00,2015-07-10 02:00:00,"pm25","Anand Vihar","Anand+Vihar",151,"µg/m³","Delhi","IN",NA,NA
2015-07-09 21:30:00,2015-07-10 03:00:00,"pm25","Anand Vihar","Anand+Vihar",120,"µg/m³","Delhi","IN",NA,NA
2015-07-09 22:10:00,2015-07-10 03:40:00,"pm25","Anand Vihar","Anand+Vihar",120,"µg/m³","Delhi","IN",NA,NA
2015-07-09 22:30:00,2015-07-10 04:00:00,"pm25","Anand Vihar","Anand+Vihar",93,"µg/m³","Delhi","IN",NA,NA
2015-07-09 23:10:00,2015-07-10 04:40:00,"pm25","Anand Vihar","Anand+Vihar",93,"µg/m³","Delhi","IN",NA,NA
2015-07-09 23:30:00,2015-07-10 05:00:00,"pm25","Anand Vihar","Anand+Vihar",45,"µg/m³","Delhi","IN",NA,NA
2015-07-10 00:10:00,2015-07-10 05:40:00,"pm25","Anand Vihar","Anand+Vihar",45,"µg/m³","Delhi","IN",NA,NA
2015-07-10 01:10:00,2015-07-10 06:40:00,"pm25","Anand Vihar","Anand+Vihar",133,"µg/m³","Delhi","IN",NA,NA
2015-07-10 01:30:00,2015-07-10 07:00:00,"pm25","Anand Vihar","Anand+Vihar",88,"µg/m³","Delhi","IN",NA,NA
2015-07-10 02:10:00,2015-07-10 07:40:00,"pm25","Anand Vihar","Anand+Vihar",88,"µg/m³","Delhi","IN",NA,NA
2015-07-10 02:30:00,2015-07-10 08:00:00,"pm25","Anand Vihar","Anand+Vihar",31,"µg/m³","Delhi","IN",NA,NA
2015-07-10 03:10:00,2015-07-10 08:40:00,"pm25","Anand Vihar","Anand+Vihar",31,"µg/m³","Delhi","IN",NA,NA
2015-07-10 03:30:00,2015-07-10 09:00:00,"pm25","Anand Vihar","Anand+Vihar",46,"µg/m³","Delhi","IN",NA,NA
2015-07-10 04:10:00,2015-07-10 09:40:00,"pm25","Anand Vihar","Anand+Vihar",46,"µg/m³","Delhi","IN",NA,NA
2015-07-10 05:10:00,2015-07-10 10:40:00,"pm25","Anand Vihar","Anand+Vihar",79,"µg/m³","Delhi","IN",NA,NA
2015-07-10 05:30:00,2015-07-10 11:00:00,"pm25","Anand Vihar","Anand+Vihar",20,"µg/m³","Delhi","IN",NA,NA
2015-07-10 06:10:00,2015-07-10 11:40:00,"pm25","Anand Vihar","Anand+Vihar",20,"µg/m³","Delhi","IN",NA,NA
2015-07-10 06:30:00,2015-07-10 12:00:00,"pm25","Anand Vihar","Anand+Vihar",64,"µg/m³","Delhi","IN",NA,NA
2015-07-10 07:10:00,2015-07-10 12:40:00,"pm25","Anand Vihar","Anand+Vihar",64,"µg/m³","Delhi","IN",NA,NA
2015-07-10 07:30:00,2015-07-10 13:00:00,"pm25","Anand Vihar","Anand+Vihar",20,"µg/m³","Delhi","IN",NA,NA
2015-07-10 08:10:00,2015-07-10 13:40:00,"pm25","Anand Vihar","Anand+Vihar",20,"µg/m³","Delhi","IN",NA,NA
2015-07-10 08:30:00,2015-07-10 14:00:00,"pm25","Anand Vihar","Anand+Vihar",38,"µg/m³","Delhi","IN",NA,NA
2015-07-10 08:40:00,2015-07-10 14:10:00,"pm25","Anand Vihar","Anand+Vihar",38,"µg/m³","Delhi","IN",NA,NA
2015-07-10 10:00:00,2015-07-10 15:30:00,"pm25","Anand Vihar","Anand+Vihar",22,"µg/m³","Delhi","IN",NA,NA
2015-07-10 11:30:00,2015-07-10 17:00:00,"pm25","Anand Vihar","Anand+Vihar",15,"µg/m³","Delhi","IN",NA,NA
2015-07-11 03:40:00,2015-07-11 09:10:00,"pm25","Anand Vihar","Anand+Vihar",17,"µg/m³","Delhi","IN",NA,NA
2015-07-15 09:10:00,2015-07-15 14:40:00,"pm25","Anand Vihar","Anand+Vihar",79,"µg/m³","Delhi","IN",NA,NA
2015-07-15 09:30:00,2015-07-15 15:00:00,"pm25","Anand Vihar","Anand+Vihar",79,"µg/m³","Delhi","IN",NA,NA
2015-07-15 10:10:00,2015-07-15 15:40:00,"pm25","Anand Vihar","Anand+Vihar",79,"µg/m³","Delhi","IN",NA,NA
2015-07-15 10:30:00,2015-07-15 16:00:00,"pm25","Anand Vihar","Anand+Vihar",100,"µg/m³","Delhi","IN",NA,NA
2015-07-15 11:10:00,2015-07-15 16:40:00,"pm25","Anand Vihar","Anand+Vihar",100,"µg/m³","Delhi","IN",NA,NA
2015-07-15 11:30:00,2015-07-15 17:00:00,"pm25","Anand Vihar","Anand+Vihar",105,"µg/m³","Delhi","IN",NA,NA
2015-07-15 12:30:00,2015-07-15 18:00:00,"pm25","Anand Vihar","Anand+Vihar",75,"µg/m³","Delhi","IN",NA,NA
2015-07-15 13:10:00,2015-07-15 18:40:00,"pm25","Anand Vihar","Anand+Vihar",75,"µg/m³","Delhi","IN",NA,NA
2015-07-15 14:10:00,2015-07-15 19:40:00,"pm25","Anand Vihar","Anand+Vihar",92,"µg/m³","Delhi","IN",NA,NA
2015-07-15 14:30:00,2015-07-15 20:00:00,"pm25","Anand Vihar","Anand+Vihar",106,"µg/m³","Delhi","IN",NA,NA
2015-07-15 15:10:00,2015-07-15 20:40:00,"pm25","Anand Vihar","Anand+Vihar",106,"µg/m³","Delhi","IN",NA,NA
2015-07-15 16:10:00,2015-07-15 21:40:00,"pm25","Anand Vihar","Anand+Vihar",91,"µg/m³","Delhi","IN",NA,NA
2015-07-15 16:30:00,2015-07-15 22:00:00,"pm25","Anand Vihar","Anand+Vihar",76,"µg/m³","Delhi","IN",NA,NA
2015-07-15 17:10:00,2015-07-15 22:40:00,"pm25","Anand Vihar","Anand+Vihar",76,"µg/m³","Delhi","IN",NA,NA
2015-07-15 17:30:00,2015-07-15 23:00:00,"pm25","Anand Vihar","Anand+Vihar",85,"µg/m³","Delhi","IN",NA,NA
2015-07-15 18:10:00,2015-07-15 23:40:00,"pm25","Anand Vihar","Anand+Vihar",85,"µg/m³","Delhi","IN",NA,NA
2015-07-15 18:30:00,2015-07-16 00:00:00,"pm25","Anand Vihar","Anand+Vihar",80,"µg/m³","Delhi","IN",NA,NA
2015-07-15 19:10:00,2015-07-16 00:40:00,"pm25","Anand Vihar","Anand+Vihar",80,"µg/m³","Delhi","IN",NA,NA
2015-07-15 19:30:00,2015-07-16 01:00:00,"pm25","Anand Vihar","Anand+Vihar",55,"µg/m³","Delhi","IN",NA,NA
2015-07-15 20:10:00,2015-07-16 01:40:00,"pm25","Anand Vihar","Anand+Vihar",55,"µg/m³","Delhi","IN",NA,NA
2015-07-15 20:30:00,2015-07-16 02:00:00,"pm25","Anand Vihar","Anand+Vihar",52,"µg/m³","Delhi","IN",NA,NA
2015-07-15 21:10:00,2015-07-16 02:40:00,"pm25","Anand Vihar","Anand+Vihar",52,"µg/m³","Delhi","IN",NA,NA
2015-07-15 21:30:00,2015-07-16 03:00:00,"pm25","Anand Vihar","Anand+Vihar",54,"µg/m³","Delhi","IN",NA,NA
2015-07-16 07:30:00,2015-07-16 13:00:00,"pm25","Anand Vihar","Anand+Vihar",91,"µg/m³","Delhi","IN",NA,NA
2015-07-16 08:30:00,2015-07-16 14:00:00,"pm25","Anand Vihar","Anand+Vihar",105,"µg/m³","Delhi","IN",NA,NA
2015-07-16 09:10:00,2015-07-16 14:40:00,"pm25","Anand Vihar","Anand+Vihar",105,"µg/m³","Delhi","IN",NA,NA
2015-07-16 09:30:00,2015-07-16 15:00:00,"pm25","Anand Vihar","Anand+Vihar",91,"µg/m³","Delhi","IN",NA,NA
2015-07-16 10:10:00,2015-07-16 15:40:00,"pm25","Anand Vihar","Anand+Vihar",91,"µg/m³","Delhi","IN",NA,NA
2015-07-16 10:30:00,2015-07-16 16:00:00,"pm25","Anand Vihar","Anand+Vihar",117,"µg/m³","Delhi","IN",NA,NA
2015-07-16 11:10:00,2015-07-16 16:40:00,"pm25","Anand Vihar","Anand+Vihar",117,"µg/m³","Delhi","IN",NA,NA
2015-07-16 11:30:00,2015-07-16 17:00:00,"pm25","Anand Vihar","Anand+Vihar",76,"µg/m³","Delhi","IN",NA,NA
2015-07-16 12:10:00,2015-07-16 17:40:00,"pm25","Anand Vihar","Anand+Vihar",76,"µg/m³","Delhi","IN",NA,NA
2015-07-16 12:30:00,2015-07-16 18:00:00,"pm25","Anand Vihar","Anand+Vihar",65,"µg/m³","Delhi","IN",NA,NA
2015-07-16 13:10:00,2015-07-16 18:40:00,"pm25","Anand Vihar","Anand+Vihar",65,"µg/m³","Delhi","IN",NA,NA
2015-07-16 13:30:00,2015-07-16 19:00:00,"pm25","Anand Vihar","Anand+Vihar",73,"µg/m³","Delhi","IN",NA,NA
2015-07-16 14:10:00,2015-07-16 19:40:00,"pm25","Anand Vihar","Anand+Vihar",73,"µg/m³","Delhi","IN",NA,NA
2015-07-16 14:30:00,2015-07-16 20:00:00,"pm25","Anand Vihar","Anand+Vihar",67,"µg/m³","Delhi","IN",NA,NA
2015-07-16 15:10:00,2015-07-16 20:40:00,"pm25","Anand Vihar","Anand+Vihar",67,"µg/m³","Delhi","IN",NA,NA
2015-07-16 15:30:00,2015-07-16 21:00:00,"pm25","Anand Vihar","Anand+Vihar",77,"µg/m³","Delhi","IN",NA,NA
2015-07-16 16:10:00,2015-07-16 21:40:00,"pm25","Anand Vihar","Anand+Vihar",77,"µg/m³","Delhi","IN",NA,NA
2015-07-16 16:30:00,2015-07-16 22:00:00,"pm25","Anand Vihar","Anand+Vihar",117,"µg/m³","Delhi","IN",NA,NA
2015-07-16 17:10:00,2015-07-16 22:40:00,"pm25","Anand Vihar","Anand+Vihar",117,"µg/m³","Delhi","IN",NA,NA
2015-07-16 17:30:00,2015-07-16 23:00:00,"pm25","Anand Vihar","Anand+Vihar",79,"µg/m³","Delhi","IN",NA,NA
2015-07-16 18:10:00,2015-07-16 23:40:00,"pm25","Anand Vihar","Anand+Vihar",79,"µg/m³","Delhi","IN",NA,NA
2015-07-16 18:30:00,2015-07-17 00:00:00,"pm25","Anand Vihar","Anand+Vihar",73,"µg/m³","Delhi","IN",NA,NA
2015-07-16 19:10:00,2015-07-17 00:40:00,"pm25","Anand Vihar","Anand+Vihar",73,"µg/m³","Delhi","IN",NA,NA
2015-07-16 19:30:00,2015-07-17 01:00:00,"pm25","Anand Vihar","Anand+Vihar",86,"µg/m³","Delhi","IN",NA,NA
2015-07-16 20:10:00,2015-07-17 01:40:00,"pm25","Anand Vihar","Anand+Vihar",86,"µg/m³","Delhi","IN",NA,NA
2015-07-16 20:30:00,2015-07-17 02:00:00,"pm25","Anand Vihar","Anand+Vihar",65,"µg/m³","Delhi","IN",NA,NA
2015-07-16 21:10:00,2015-07-17 02:40:00,"pm25","Anand Vihar","Anand+Vihar",65,"µg/m³","Delhi","IN",NA,NA
2015-07-16 21:30:00,2015-07-17 03:00:00,"pm25","Anand Vihar","Anand+Vihar",61,"µg/m³","Delhi","IN",NA,NA
2015-07-16 22:10:00,2015-07-17 03:40:00,"pm25","Anand Vihar","Anand+Vihar",61,"µg/m³","Delhi","IN",NA,NA
2015-07-16 22:30:00,2015-07-17 04:00:00,"pm25","Anand Vihar","Anand+Vihar",38,"µg/m³","Delhi","IN",NA,NA
2015-07-16 23:10:00,2015-07-17 04:40:00,"pm25","Anand Vihar","Anand+Vihar",38,"µg/m³","Delhi","IN",NA,NA
2015-07-16 23:30:00,2015-07-17 05:00:00,"pm25","Anand Vihar","Anand+Vihar",44,"µg/m³","Delhi","IN",NA,NA
2015-07-17 00:10:00,2015-07-17 05:40:00,"pm25","Anand Vihar","Anand+Vihar",44,"µg/m³","Delhi","IN",NA,NA
2015-07-17 00:30:00,2015-07-17 06:00:00,"pm25","Anand Vihar","Anand+Vihar",132,"µg/m³","Delhi","IN",NA,NA
2015-07-17 01:10:00,2015-07-17 06:40:00,"pm25","Anand Vihar","Anand+Vihar",132,"µg/m³","Delhi","IN",NA,NA
2015-07-17 01:30:00,2015-07-17 07:00:00,"pm25","Anand Vihar","Anand+Vihar",88,"µg/m³","Delhi","IN",NA,NA
2015-07-17 02:10:00,2015-07-17 07:40:00,"pm25","Anand Vihar","Anand+Vihar",88,"µg/m³","Delhi","IN",NA,NA
2015-07-17 02:30:00,2015-07-17 08:00:00,"pm25","Anand Vihar","Anand+Vihar",98,"µg/m³","Delhi","IN",NA,NA
2015-07-17 03:30:00,2015-07-17 09:00:00,"pm25","Anand Vihar","Anand+Vihar",121,"µg/m³","Delhi","IN",NA,NA
2015-07-17 04:10:00,2015-07-17 09:40:00,"pm25","Anand Vihar","Anand+Vihar",121,"µg/m³","Delhi","IN",NA,NA
2015-07-17 04:30:00,2015-07-17 10:00:00,"pm25","Anand Vihar","Anand+Vihar",82,"µg/m³","Delhi","IN",NA,NA
2015-07-17 05:30:00,2015-07-17 11:00:00,"pm25","Anand Vihar","Anand+Vihar",120,"µg/m³","Delhi","IN",NA,NA
2015-07-17 06:10:00,2015-07-17 11:40:00,"pm25","Anand Vihar","Anand+Vihar",120,"µg/m³","Delhi","IN",NA,NA
2015-07-17 06:30:00,2015-07-17 12:00:00,"pm25","Anand Vihar","Anand+Vihar",119,"µg/m³","Delhi","IN",NA,NA
2015-07-17 07:10:00,2015-07-17 12:40:00,"pm25","Anand Vihar","Anand+Vihar",119,"µg/m³","Delhi","IN",NA,NA
2015-07-17 07:30:00,2015-07-17 13:00:00,"pm25","Anand Vihar","Anand+Vihar",32,"µg/m³","Delhi","IN",NA,NA
2015-07-17 08:10:00,2015-07-17 13:40:00,"pm25","Anand Vihar","Anand+Vihar",32,"µg/m³","Delhi","IN",NA,NA
2015-07-17 08:30:00,2015-07-17 14:00:00,"pm25","Anand Vihar","Anand+Vihar",56,"µg/m³","Delhi","IN",NA,NA
2015-07-17 09:10:00,2015-07-17 14:40:00,"pm25","Anand Vihar","Anand+Vihar",56,"µg/m³","Delhi","IN",NA,NA
2015-07-17 09:30:00,2015-07-17 15:00:00,"pm25","Anand Vihar","Anand+Vihar",51,"µg/m³","Delhi","IN",NA,NA
2015-07-17 10:10:00,2015-07-17 15:40:00,"pm25","Anand Vihar","Anand+Vihar",51,"µg/m³","Delhi","IN",NA,NA
2015-07-17 10:30:00,2015-07-17 16:00:00,"pm25","Anand Vihar","Anand+Vihar",80,"µg/m³","Delhi","IN",NA,NA
2015-07-17 11:10:00,2015-07-17 16:40:00,"pm25","Anand Vihar","Anand+Vihar",80,"µg/m³","Delhi","IN",NA,NA
2015-07-17 12:10:00,2015-07-17 17:40:00,"pm25","Anand Vihar","Anand+Vihar",80,"µg/m³","Delhi","IN",NA,NA
2015-07-17 13:10:00,2015-07-17 18:40:00,"pm25","Anand Vihar","Anand+Vihar",106,"µg/m³","Delhi","IN",NA,NA
2015-07-17 13:30:00,2015-07-17 19:00:00,"pm25","Anand Vihar","Anand+Vihar",129,"µg/m³","Delhi","IN",NA,NA
2015-07-17 14:10:00,2015-07-17 19:40:00,"pm25","Anand Vihar","Anand+Vihar",129,"µg/m³","Delhi","IN",NA,NA
2015-07-17 14:30:00,2015-07-17 20:00:00,"pm25","Anand Vihar","Anand+Vihar",134,"µg/m³","Delhi","IN",NA,NA
2015-07-17 16:10:00,2015-07-17 21:40:00,"pm25","Anand Vihar","Anand+Vihar",102,"µg/m³","Delhi","IN",NA,NA
2015-07-17 16:30:00,2015-07-17 22:00:00,"pm25","Anand Vihar","Anand+Vihar",118,"µg/m³","Delhi","IN",NA,NA
2015-07-17 17:40:00,2015-07-17 23:10:00,"pm25","Anand Vihar","Anand+Vihar",87,"µg/m³","Delhi","IN",NA,NA
2015-07-17 18:10:00,2015-07-17 23:40:00,"pm25","Anand Vihar","Anand+Vihar",87,"µg/m³","Delhi","IN",NA,NA
2015-07-17 19:10:00,2015-07-18 00:40:00,"pm25","Anand Vihar","Anand+Vihar",74,"µg/m³","Delhi","IN",NA,NA
2015-07-17 19:30:00,2015-07-18 01:00:00,"pm25","Anand Vihar","Anand+Vihar",74,"µg/m³","Delhi","IN",NA,NA
2015-07-17 20:10:00,2015-07-18 01:40:00,"pm25","Anand Vihar","Anand+Vihar",74,"µg/m³","Delhi","IN",NA,NA
2015-07-17 20:30:00,2015-07-18 02:00:00,"pm25","Anand Vihar","Anand+Vihar",70,"µg/m³","Delhi","IN",NA,NA
2015-07-17 21:10:00,2015-07-18 02:40:00,"pm25","Anand Vihar","Anand+Vihar",70,"µg/m³","Delhi","IN",NA,NA
2015-07-17 21:30:00,2015-07-18 03:00:00,"pm25","Anand Vihar","Anand+Vihar",107,"µg/m³","Delhi","IN",NA,NA
2015-07-17 22:10:00,2015-07-18 03:40:00,"pm25","Anand Vihar","Anand+Vihar",107,"µg/m³","Delhi","IN",NA,NA
2015-07-17 22:30:00,2015-07-18 04:00:00,"pm25","Anand Vihar","Anand+Vihar",72,"µg/m³","Delhi","IN",NA,NA
2015-07-17 23:10:00,2015-07-18 04:40:00,"pm25","Anand Vihar","Anand+Vihar",72,"µg/m³","Delhi","IN",NA,NA
2015-07-17 23:30:00,2015-07-18 05:00:00,"pm25","Anand Vihar","Anand+Vihar",81,"µg/m³","Delhi","IN",NA,NA
2015-07-18 00:10:00,2015-07-18 05:40:00,"pm25","Anand Vihar","Anand+Vihar",81,"µg/m³","Delhi","IN",NA,NA
2015-07-18 00:30:00,2015-07-18 06:00:00,"pm25","Anand Vihar","Anand+Vihar",121,"µg/m³","Delhi","IN",NA,NA
2015-07-18 01:10:00,2015-07-18 06:40:00,"pm25","Anand Vihar","Anand+Vihar",121,"µg/m³","Delhi","IN",NA,NA
2015-07-18 01:30:00,2015-07-18 07:00:00,"pm25","Anand Vihar","Anand+Vihar",187,"µg/m³","Delhi","IN",NA,NA
2015-07-20 22:10:00,2015-07-21 03:40:00,"pm25","Anand Vihar","Anand+Vihar",35,"µg/m³","Delhi","IN",NA,NA
2015-07-20 22:40:00,2015-07-21 04:10:00,"pm25","Anand Vihar","Anand+Vihar",35,"µg/m³","Delhi","IN",NA,NA
2015-07-20 23:10:00,2015-07-21 04:40:00,"pm25","Anand Vihar","Anand+Vihar",35,"µg/m³","Delhi","IN",NA,NA
2015-07-20 23:30:00,2015-07-21 05:00:00,"pm25","Anand Vihar","Anand+Vihar",29,"µg/m³","Delhi","IN",NA,NA
2015-07-21 00:10:00,2015-07-21 05:40:00,"pm25","Anand Vihar","Anand+Vihar",29,"µg/m³","Delhi","IN",NA,NA
2015-07-21 00:40:00,2015-07-21 06:10:00,"pm25","Anand Vihar","Anand+Vihar",29,"µg/m³","Delhi","IN",NA,NA
2015-07-21 01:10:00,2015-07-21 06:40:00,"pm25","Anand Vihar","Anand+Vihar",29,"µg/m³","Delhi","IN",NA,NA
2015-07-21 01:40:00,2015-07-21 07:10:00,"pm25","Anand Vihar","Anand+Vihar",35,"µg/m³","Delhi","IN",NA,NA
2015-07-21 02:10:00,2015-07-21 07:40:00,"pm25","Anand Vihar","Anand+Vihar",35,"µg/m³","Delhi","IN",NA,NA
2015-07-21 02:30:00,2015-07-21 08:00:00,"pm25","Anand Vihar","Anand+Vihar",36,"µg/m³","Delhi","IN",NA,NA
2015-07-21 03:20:00,2015-07-21 08:50:00,"pm25","Anand Vihar","Anand+Vihar",36,"µg/m³","Delhi","IN",NA,NA
2015-07-21 03:40:00,2015-07-21 09:10:00,"pm25","Anand Vihar","Anand+Vihar",52,"µg/m³","Delhi","IN",NA,NA
2015-07-21 04:20:00,2015-07-21 09:50:00,"pm25","Anand Vihar","Anand+Vihar",52,"µg/m³","Delhi","IN",NA,NA
2015-07-21 04:40:00,2015-07-21 10:10:00,"pm25","Anand Vihar","Anand+Vihar",28,"µg/m³","Delhi","IN",NA,NA
2015-07-21 05:10:00,2015-07-21 10:40:00,"pm25","Anand Vihar","Anand+Vihar",28,"µg/m³","Delhi","IN",NA,NA
